workerid,proliferate.condition,internal_node_id,response,response_0,response_1,response_2,response_3,rt,slider_0,slider_1,slider_2,slider_3,slider_start,stimulus,success,time_elapsed,trial_index,trial_type,error,time_value
42,Condition 1,0.0-8.0,,10,50,40,0,25942,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_60.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,146204,8,html-multi-slider-response,,60
42,Condition 1,0.0-9.0,,0,10,90,0,8963,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_120.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,155434,9,html-multi-slider-response,,120
42,Condition 1,0.0-10.0,,50,40,0,10,13725,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_30.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,169422,10,html-multi-slider-response,,30
42,Condition 1,0.0-11.0,,80,0,0,20,8341,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_15.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,178017,11,html-multi-slider-response,,15
42,Condition 1,0.0-12.0,,0,70,10,20,15395,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_45.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,193667,12,html-multi-slider-response,,45
42,Condition 1,0.0-13.0,,70,20,0,10,17903,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_30.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,211826,13,html-multi-slider-response,,30
42,Condition 1,0.0-14.0,,80,0,0,20,13067,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_20.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,225148,14,html-multi-slider-response,,20
42,Condition 1,0.0-15.0,,0,60,10,30,27446,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_90.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,252858,15,html-multi-slider-response,,90
42,Condition 1,0.0-16.0,,20,0,0,80,19677,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_5.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,272805,16,html-multi-slider-response,,5
42,Condition 1,0.0-17.0,,10,70,20,0,396673,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_45.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,669738,17,html-multi-slider-response,,45
42,Condition 1,0.0-18.0,,60,0,0,40,9008,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_10.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,679005,18,html-multi-slider-response,,10
42,Condition 1,0.0-19.0,,90,0,0,10,8199,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_15.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,687461,19,html-multi-slider-response,,15
42,Condition 1,0.0-20.0,,0,20,80,0,13169,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_120.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,700889,20,html-multi-slider-response,,120
42,Condition 1,0.0-21.0,,0,80,20,0,8702,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_60.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,709845,21,html-multi-slider-response,,60
42,Condition 1,0.0-22.0,,80,0,0,20,10458,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_20.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,720566,22,html-multi-slider-response,,20
7,Condition 1,0.0-5.0,,15,10,75,0,29614,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_5.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,68568,5,html-multi-slider-response,,5
7,Condition 1,0.0-6.0,,10,15,75,0,17011,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_90.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,85841,6,html-multi-slider-response,,90
7,Condition 1,0.0-7.0,,10,25,65,0,27964,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_30.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,114071,7,html-multi-slider-response,,30
7,Condition 1,0.0-8.0,,5,30,15,50,27742,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_60.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,142081,8,html-multi-slider-response,,60
7,Condition 1,0.0-9.0,,0,0,0,100,7496,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_120.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,149843,9,html-multi-slider-response,,120
7,Condition 1,0.0-10.0,,3,7,10,80,15425,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_90.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,165550,10,html-multi-slider-response,,90
7,Condition 1,0.0-11.0,,75,10,15,0,18003,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_15.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,183812,11,html-multi-slider-response,,15
7,Condition 1,0.0-12.0,,60,5,5,30,118432,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_5.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,302518,12,html-multi-slider-response,,5
7,Condition 1,0.0-13.0,,50,15,15,20,20922,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_10.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,323708,13,html-multi-slider-response,,10
7,Condition 1,0.0-14.0,,50,20,20,10,20079,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_15.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,344046,14,html-multi-slider-response,,15
7,Condition 1,0.0-15.0,,0,15,25,60,14218,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_60.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,358531,15,html-multi-slider-response,,60
7,Condition 1,0.0-16.0,,70,5,25,0,11053,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_10.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,369845,16,html-multi-slider-response,,10
7,Condition 1,0.0-17.0,,0,30,40,30,13114,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_45.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,383225,17,html-multi-slider-response,,45
7,Condition 1,0.0-18.0,,20,30,50,0,89631,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_20.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,473177,18,html-multi-slider-response,,20
7,Condition 1,0.0-19.0,,0,40,60,0,14597,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_45.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,488257,19,html-multi-slider-response,,45
7,Condition 1,0.0-20.0,,15,40,45,0,13549,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_30.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,502060,20,html-multi-slider-response,,30
7,Condition 1,0.0-21.0,,35,20,45,0,15753,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_20.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,518077,21,html-multi-slider-response,,20
7,Condition 1,0.0-22.0,,0,0,20,80,7899,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_120.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,526231,22,html-multi-slider-response,,120
55,Condition 1,0.0-5.0,,75,5,5,15,58797,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_5.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,124652,5,html-multi-slider-response,,5
55,Condition 1,0.0-6.0,,10,50,30,10,55259,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_30.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,180171,6,html-multi-slider-response,,30
55,Condition 1,0.0-7.0,,25,25,25,25,24476,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_20.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,204904,7,html-multi-slider-response,,20
55,Condition 1,0.0-8.0,,30,20,30,20,35421,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_15.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,240575,8,html-multi-slider-response,,15
55,Condition 1,0.0-9.0,,20,30,30,20,22336,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_20.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,263167,9,html-multi-slider-response,,20
55,Condition 1,0.0-10.0,,5,60,30,5,45484,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_90.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,308915,10,html-multi-slider-response,,90
55,Condition 1,0.0-11.0,,5,60,30,5,21637,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_90.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,330811,11,html-multi-slider-response,,90
55,Condition 1,0.0-12.0,,60,10,10,20,36698,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_15.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,367766,12,html-multi-slider-response,,15
55,Condition 1,0.0-13.0,,5,40,40,15,21806,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_60.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,389838,13,html-multi-slider-response,,60
55,Condition 1,0.0-14.0,,10,5,5,80,39212,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_5.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,429313,14,html-multi-slider-response,,5
55,Condition 1,0.0-15.0,,0,80,20,0,20593,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_120.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,450160,15,html-multi-slider-response,,120
55,Condition 1,0.0-16.0,,70,10,10,10,30388,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_10.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,480809,16,html-multi-slider-response,,10
55,Condition 1,0.0-17.0,,5,70,20,5,28923,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_45.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,509993,17,html-multi-slider-response,,45
55,Condition 1,0.0-18.0,,5,70,20,5,13362,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_45.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,523609,18,html-multi-slider-response,,45
55,Condition 1,0.0-19.0,,0,60,20,20,23753,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_60.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,547628,19,html-multi-slider-response,,60
55,Condition 1,0.0-20.0,,5,20,70,5,23033,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_30.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,570915,20,html-multi-slider-response,,30
55,Condition 1,0.0-21.0,,0,80,10,10,16342,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_120.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,587523,21,html-multi-slider-response,,120
55,Condition 1,0.0-22.0,,70,5,15,10,15839,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_10.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,603618,22,html-multi-slider-response,,10
27,Condition 1,0.0-5.0,,40,31,29,0,38217,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_20.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,68827,5,html-multi-slider-response,,20
27,Condition 1,0.0-6.0,,42,30,28,0,12374,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_45.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,81460,6,html-multi-slider-response,,45
27,Condition 1,0.0-7.0,,36,34,30,0,13994,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_60.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,95713,7,html-multi-slider-response,,60
27,Condition 1,0.0-8.0,,39,33,28,0,11486,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_90.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,107459,8,html-multi-slider-response,,90
27,Condition 1,0.0-9.0,,40,35,25,0,8290,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_10.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,116009,9,html-multi-slider-response,,10
27,Condition 1,0.0-10.0,,36,33,31,0,5296,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_10.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,121566,10,html-multi-slider-response,,10
27,Condition 1,0.0-11.0,,35,35,30,0,12363,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_30.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,134188,11,html-multi-slider-response,,30
27,Condition 1,0.0-12.0,,46,28,26,0,17758,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_120.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,152210,12,html-multi-slider-response,,120
27,Condition 1,0.0-13.0,,41,33,26,0,6846,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_30.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,159320,13,html-multi-slider-response,,30
27,Condition 1,0.0-14.0,,37,29,34,0,6609,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_15.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,166183,14,html-multi-slider-response,,15
27,Condition 1,0.0-15.0,,41,34,25,0,7696,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_15.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,174137,15,html-multi-slider-response,,15
27,Condition 1,0.0-16.0,,40,34,26,0,7392,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_20.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,181788,16,html-multi-slider-response,,20
27,Condition 1,0.0-17.0,,38,31,31,0,25060,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_5.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,207100,17,html-multi-slider-response,,5
27,Condition 1,0.0-18.0,,38,33,29,0,6415,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_5.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,213781,18,html-multi-slider-response,,5
27,Condition 1,0.0-19.0,,40,35,25,0,6097,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_120.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,220138,19,html-multi-slider-response,,120
27,Condition 1,0.0-20.0,,40,33,27,0,6292,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_90.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,226685,20,html-multi-slider-response,,90
27,Condition 1,0.0-21.0,,41,35,24,0,6323,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_60.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,233267,21,html-multi-slider-response,,60
27,Condition 1,0.0-22.0,,52,39,9,0,7147,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_45.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,240669,22,html-multi-slider-response,,45
31,Condition 1,0.0-5.0,,10,0,0,90,18668,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_10.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,45565,5,html-multi-slider-response,,10
31,Condition 1,0.0-6.0,,15,0,0,85,14374,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_15.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,60204,6,html-multi-slider-response,,15
31,Condition 1,0.0-7.0,,10,0,0,90,12246,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_10.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,72716,7,html-multi-slider-response,,10
31,Condition 1,0.0-8.0,,30,23,17,30,18275,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_30.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,91244,8,html-multi-slider-response,,30
31,Condition 1,0.0-9.0,,5,51,44,0,17651,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_60.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,109156,9,html-multi-slider-response,,60
31,Condition 1,0.0-10.0,,6,40,54,0,11995,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_45.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,121415,10,html-multi-slider-response,,45
31,Condition 1,0.0-11.0,,5,39,56,0,11265,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_120.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,132936,11,html-multi-slider-response,,120
31,Condition 1,0.0-12.0,,8,29,63,0,13080,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_90.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,146272,12,html-multi-slider-response,,90
31,Condition 1,0.0-13.0,,15,0,0,85,11244,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_15.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,157768,13,html-multi-slider-response,,15
31,Condition 1,0.0-14.0,,10,40,49,0,8183,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_45.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,166212,14,html-multi-slider-response,,45
31,Condition 1,0.0-15.0,,100,0,0,0,9972,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_5.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,176444,15,html-multi-slider-response,,5
31,Condition 1,0.0-16.0,,30,0,0,70,7124,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_30.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,183832,16,html-multi-slider-response,,30
31,Condition 1,0.0-17.0,,0,59,41,0,6655,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_60.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,190744,17,html-multi-slider-response,,60
31,Condition 1,0.0-18.0,,0,0,100,0,4488,I'll be here for a bit,I'll be here for some time,I'll be here for a while,something else,0,"<p><img src=""../proexpec/q/q_b_120.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,195496,18,html-multi-slider-response,,120
