workerid,proliferate.condition,internal_node_id,response,response_0,response_1,response_2,response_3,rt,slider_0,slider_1,slider_2,slider_3,slider_start,stimulus,success,time_elapsed,trial_index,trial_type,error,time_value
47,Condition 1,0.0-15.0,,20,50,20,10,16531,I'm gonna lie down for a while,I'm gonna lie down for a bit,I'm gonna lie down for some time,something else,0,"<p><img src=""../proexpec/t/t_b_10.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,391525,15,html-multi-slider-response,,10
47,Condition 1,0.0-16.0,,50,20,21,9,11710,I'm gonna lie down for a while,I'm gonna lie down for a bit,I'm gonna lie down for some time,something else,0,"<p><img src=""../proexpec/t/t_b_75.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,403501,16,html-multi-slider-response,,75
47,Condition 1,0.0-17.0,,20,20,45,15,11814,I'm gonna lie down for a while,I'm gonna lie down for a bit,I'm gonna lie down for some time,something else,0,"<p><img src=""../proexpec/t/t_b_45.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,415573,17,html-multi-slider-response,,45
47,Condition 1,0.0-18.0,,20,50,10,20,14405,I'm gonna lie down for a while,I'm gonna lie down for a bit,I'm gonna lie down for some time,something else,0,"<p><img src=""../proexpec/t/t_b_5.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,430245,18,html-multi-slider-response,,5
47,Condition 1,0.0-19.0,,10,60,20,10,18730,I'm gonna lie down for a while,I'm gonna lie down for a bit,I'm gonna lie down for some time,something else,0,"<p><img src=""../proexpec/t/t_b_15.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,449230,19,html-multi-slider-response,,15
47,Condition 1,0.0-20.0,,41,20,20,19,14306,I'm gonna lie down for a while,I'm gonna lie down for a bit,I'm gonna lie down for some time,something else,0,"<p><img src=""../proexpec/t/t_b_120.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,463790,20,html-multi-slider-response,,120
47,Condition 1,0.0-21.0,,60,20,20,0,22783,I'm gonna lie down for a while,I'm gonna lie down for a bit,I'm gonna lie down for some time,something else,0,"<p><img src=""../proexpec/t/t_b_45.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,486837,21,html-multi-slider-response,,45
47,Condition 1,0.0-22.0,,20,50,10,20,20558,I'm gonna lie down for a while,I'm gonna lie down for a bit,I'm gonna lie down for some time,something else,0,"<p><img src=""../proexpec/t/t_b_15.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,507653,22,html-multi-slider-response,,15
50,Condition 1,0.0-5.0,,55,30,10,5,35484,I'm gonna lie down for a while,I'm gonna lie down for a bit,I'm gonna lie down for some time,something else,0,"<p><img src=""../proexpec/t/t_b_60.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,133887,5,html-multi-slider-response,,60
50,Condition 1,0.0-6.0,,55,25,10,10,36755,I'm gonna lie down for a while,I'm gonna lie down for a bit,I'm gonna lie down for some time,something else,0,"<p><img src=""../proexpec/t/t_b_15.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,170897,6,html-multi-slider-response,,15
50,Condition 1,0.0-7.0,,80,10,5,5,23177,I'm gonna lie down for a while,I'm gonna lie down for a bit,I'm gonna lie down for some time,something else,0,"<p><img src=""../proexpec/t/t_b_60.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,194332,7,html-multi-slider-response,,60
50,Condition 1,0.0-8.0,,50,30,5,15,26200,I'm gonna lie down for a while,I'm gonna lie down for a bit,I'm gonna lie down for some time,something else,0,"<p><img src=""../proexpec/t/t_b_120.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,220785,8,html-multi-slider-response,,120
50,Condition 1,0.0-9.0,,20,40,5,35,48900,I'm gonna lie down for a while,I'm gonna lie down for a bit,I'm gonna lie down for some time,something else,0,"<p><img src=""../proexpec/t/t_b_45.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,269938,9,html-multi-slider-response,,45
50,Condition 1,0.0-10.0,,50,35,5,10,18812,I'm gonna lie down for a while,I'm gonna lie down for a bit,I'm gonna lie down for some time,something else,0,"<p><img src=""../proexpec/t/t_b_90.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,289002,10,html-multi-slider-response,,90
50,Condition 1,0.0-11.0,,30,45,10,15,25757,I'm gonna lie down for a while,I'm gonna lie down for a bit,I'm gonna lie down for some time,something else,0,"<p><img src=""../proexpec/t/t_b_75.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,315025,11,html-multi-slider-response,,75
50,Condition 1,0.0-12.0,,55,25,5,15,37888,I'm gonna lie down for a while,I'm gonna lie down for a bit,I'm gonna lie down for some time,something else,0,"<p><img src=""../proexpec/t/t_b_90.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,353165,12,html-multi-slider-response,,90
50,Condition 1,0.0-13.0,,15,60,5,20,13271,I'm gonna lie down for a while,I'm gonna lie down for a bit,I'm gonna lie down for some time,something else,0,"<p><img src=""../proexpec/t/t_b_30.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,366688,13,html-multi-slider-response,,30
50,Condition 1,0.0-14.0,,40,30,10,20,30329,I'm gonna lie down for a while,I'm gonna lie down for a bit,I'm gonna lie down for some time,something else,0,"<p><img src=""../proexpec/t/t_b_75.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,397275,14,html-multi-slider-response,,75
50,Condition 1,0.0-15.0,,5,70,5,20,15502,I'm gonna lie down for a while,I'm gonna lie down for a bit,I'm gonna lie down for some time,something else,0,"<p><img src=""../proexpec/t/t_b_10.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,413028,15,html-multi-slider-response,,10
50,Condition 1,0.0-16.0,,5,5,5,85,21267,I'm gonna lie down for a while,I'm gonna lie down for a bit,I'm gonna lie down for some time,something else,0,"<p><img src=""../proexpec/t/t_b_10.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,434551,16,html-multi-slider-response,,10
50,Condition 1,0.0-17.0,,25,40,15,20,53023,I'm gonna lie down for a while,I'm gonna lie down for a bit,I'm gonna lie down for some time,something else,0,"<p><img src=""../proexpec/t/t_b_45.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,487828,17,html-multi-slider-response,,45
50,Condition 1,0.0-18.0,,5,5,5,85,12137,I'm gonna lie down for a while,I'm gonna lie down for a bit,I'm gonna lie down for some time,something else,0,"<p><img src=""../proexpec/t/t_b_5.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,500216,18,html-multi-slider-response,,5
50,Condition 1,0.0-19.0,,20,60,5,15,34717,I'm gonna lie down for a while,I'm gonna lie down for a bit,I'm gonna lie down for some time,something else,0,"<p><img src=""../proexpec/t/t_b_30.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,535185,19,html-multi-slider-response,,30
50,Condition 1,0.0-20.0,,10,20,5,65,18033,I'm gonna lie down for a while,I'm gonna lie down for a bit,I'm gonna lie down for some time,something else,0,"<p><img src=""../proexpec/t/t_b_15.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,553474,20,html-multi-slider-response,,15
50,Condition 1,0.0-21.0,,5,5,5,85,16095,I'm gonna lie down for a while,I'm gonna lie down for a bit,I'm gonna lie down for some time,something else,0,"<p><img src=""../proexpec/t/t_b_5.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,569822,21,html-multi-slider-response,,5
50,Condition 1,0.0-22.0,,60,20,10,10,20792,I'm gonna lie down for a while,I'm gonna lie down for a bit,I'm gonna lie down for some time,something else,0,"<p><img src=""../proexpec/t/t_b_120.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,590871,22,html-multi-slider-response,,120
53,Condition 1,0.0-5.0,,20,70,0,10,24878,I'm gonna lie down for a while,I'm gonna lie down for a bit,I'm gonna lie down for some time,something else,0,"<p><img src=""../proexpec/t/t_b_5.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,58301,5,html-multi-slider-response,,5
53,Condition 1,0.0-6.0,,20,60,0,20,24988,I'm gonna lie down for a while,I'm gonna lie down for a bit,I'm gonna lie down for some time,something else,0,"<p><img src=""../proexpec/t/t_b_30.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,83557,6,html-multi-slider-response,,30
53,Condition 1,0.0-7.0,,10,75,0,15,15950,I'm gonna lie down for a while,I'm gonna lie down for a bit,I'm gonna lie down for some time,something else,0,"<p><img src=""../proexpec/t/t_b_15.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,99768,7,html-multi-slider-response,,15
53,Condition 1,0.0-8.0,,10,80,0,10,10173,I'm gonna lie down for a while,I'm gonna lie down for a bit,I'm gonna lie down for some time,something else,0,"<p><img src=""../proexpec/t/t_b_10.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,110195,8,html-multi-slider-response,,10
53,Condition 1,0.0-9.0,,70,10,0,20,13557,I'm gonna lie down for a while,I'm gonna lie down for a bit,I'm gonna lie down for some time,something else,0,"<p><img src=""../proexpec/t/t_b_120.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,124003,9,html-multi-slider-response,,120
53,Condition 1,0.0-10.0,,70,15,0,15,8815,I'm gonna lie down for a while,I'm gonna lie down for a bit,I'm gonna lie down for some time,something else,0,"<p><img src=""../proexpec/t/t_b_75.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,133076,10,html-multi-slider-response,,75
53,Condition 1,0.0-11.0,,0,30,0,70,12271,I'm gonna lie down for a while,I'm gonna lie down for a bit,I'm gonna lie down for some time,something else,0,"<p><img src=""../proexpec/t/t_b_5.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,145599,11,html-multi-slider-response,,5
53,Condition 1,0.0-12.0,,45,40,0,15,8575,I'm gonna lie down for a while,I'm gonna lie down for a bit,I'm gonna lie down for some time,something else,0,"<p><img src=""../proexpec/t/t_b_60.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,154428,12,html-multi-slider-response,,60
53,Condition 1,0.0-13.0,,0,45,0,55,10206,I'm gonna lie down for a while,I'm gonna lie down for a bit,I'm gonna lie down for some time,something else,0,"<p><img src=""../proexpec/t/t_b_10.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,164891,13,html-multi-slider-response,,10
53,Condition 1,0.0-14.0,,55,25,0,20,50354,I'm gonna lie down for a while,I'm gonna lie down for a bit,I'm gonna lie down for some time,something else,0,"<p><img src=""../proexpec/t/t_b_90.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,215497,14,html-multi-slider-response,,90
53,Condition 1,0.0-15.0,,55,31,0,14,145286,I'm gonna lie down for a while,I'm gonna lie down for a bit,I'm gonna lie down for some time,something else,0,"<p><img src=""../proexpec/t/t_b_60.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,361036,15,html-multi-slider-response,,60
53,Condition 1,0.0-16.0,,40,40,0,20,8123,I'm gonna lie down for a while,I'm gonna lie down for a bit,I'm gonna lie down for some time,something else,0,"<p><img src=""../proexpec/t/t_b_45.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,369415,16,html-multi-slider-response,,45
53,Condition 1,0.0-17.0,,55,30,0,15,67223,I'm gonna lie down for a while,I'm gonna lie down for a bit,I'm gonna lie down for some time,something else,0,"<p><img src=""../proexpec/t/t_b_75.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,436896,17,html-multi-slider-response,,75
53,Condition 1,0.0-18.0,,25,50,0,25,24846,I'm gonna lie down for a while,I'm gonna lie down for a bit,I'm gonna lie down for some time,something else,0,"<p><img src=""../proexpec/t/t_b_30.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,461994,18,html-multi-slider-response,,30
53,Condition 1,0.0-19.0,,35,50,0,15,9282,I'm gonna lie down for a while,I'm gonna lie down for a bit,I'm gonna lie down for some time,something else,0,"<p><img src=""../proexpec/t/t_b_45.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,471530,19,html-multi-slider-response,,45
53,Condition 1,0.0-20.0,,60,15,0,25,11767,I'm gonna lie down for a while,I'm gonna lie down for a bit,I'm gonna lie down for some time,something else,0,"<p><img src=""../proexpec/t/t_b_120.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,483549,20,html-multi-slider-response,,120
53,Condition 1,0.0-21.0,,63,14,0,23,9672,I'm gonna lie down for a while,I'm gonna lie down for a bit,I'm gonna lie down for some time,something else,0,"<p><img src=""../proexpec/t/t_b_90.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,493474,21,html-multi-slider-response,,90
53,Condition 1,0.0-22.0,,0,70,0,30,10787,I'm gonna lie down for a while,I'm gonna lie down for a bit,I'm gonna lie down for some time,something else,0,"<p><img src=""../proexpec/t/t_b_15.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,504514,22,html-multi-slider-response,,15
9,Condition 1,0.0-5.0,,26,66,1,7,58222,I'm gonna lie down for a while,I'm gonna lie down for a bit,I'm gonna lie down for some time,something else,0,"<p><img src=""../proexpec/t/t_b_120.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,136913,5,html-multi-slider-response,,120
9,Condition 1,0.0-6.0,,24,56,6,14,24179,I'm gonna lie down for a while,I'm gonna lie down for a bit,I'm gonna lie down for some time,something else,0,"<p><img src=""../proexpec/t/t_b_10.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,161346,6,html-multi-slider-response,,10
9,Condition 1,0.0-7.0,,29,51,3,17,25792,I'm gonna lie down for a while,I'm gonna lie down for a bit,I'm gonna lie down for some time,something else,0,"<p><img src=""../proexpec/t/t_b_120.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,187397,7,html-multi-slider-response,,120
9,Condition 1,0.0-8.0,,17,59,9,15,30199,I'm gonna lie down for a while,I'm gonna lie down for a bit,I'm gonna lie down for some time,something else,0,"<p><img src=""../proexpec/t/t_b_60.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,217862,8,html-multi-slider-response,,60
9,Condition 1,0.0-9.0,,4,66,0,30,22441,I'm gonna lie down for a while,I'm gonna lie down for a bit,I'm gonna lie down for some time,something else,0,"<p><img src=""../proexpec/t/t_b_15.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,240562,9,html-multi-slider-response,,15
9,Condition 1,0.0-10.0,,30,48,7,15,18306,I'm gonna lie down for a while,I'm gonna lie down for a bit,I'm gonna lie down for some time,something else,0,"<p><img src=""../proexpec/t/t_b_45.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,259126,10,html-multi-slider-response,,45
9,Condition 1,0.0-11.0,,0,57,0,43,27577,I'm gonna lie down for a while,I'm gonna lie down for a bit,I'm gonna lie down for some time,something else,0,"<p><img src=""../proexpec/t/t_b_5.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,286959,11,html-multi-slider-response,,5
9,Condition 1,0.0-12.0,,33,42,5,20,13388,I'm gonna lie down for a while,I'm gonna lie down for a bit,I'm gonna lie down for some time,something else,0,"<p><img src=""../proexpec/t/t_b_45.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,300602,12,html-multi-slider-response,,45
9,Condition 1,0.0-13.0,,49,25,26,0,11659,I'm gonna lie down for a while,I'm gonna lie down for a bit,I'm gonna lie down for some time,something else,0,"<p><img src=""../proexpec/t/t_b_90.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,312519,13,html-multi-slider-response,,90
9,Condition 1,0.0-14.0,,43,37,20,0,17169,I'm gonna lie down for a while,I'm gonna lie down for a bit,I'm gonna lie down for some time,something else,0,"<p><img src=""../proexpec/t/t_b_90.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,329952,14,html-multi-slider-response,,90
9,Condition 1,0.0-15.0,,0,58,0,42,10899,I'm gonna lie down for a while,I'm gonna lie down for a bit,I'm gonna lie down for some time,something else,0,"<p><img src=""../proexpec/t/t_b_5.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,341109,15,html-multi-slider-response,,5
9,Condition 1,0.0-16.0,,27,61,8,4,23001,I'm gonna lie down for a while,I'm gonna lie down for a bit,I'm gonna lie down for some time,something else,0,"<p><img src=""../proexpec/t/t_b_30.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,364368,16,html-multi-slider-response,,30
9,Condition 1,0.0-17.0,,9,69,0,22,25958,I'm gonna lie down for a while,I'm gonna lie down for a bit,I'm gonna lie down for some time,something else,0,"<p><img src=""../proexpec/t/t_b_15.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,390580,17,html-multi-slider-response,,15
9,Condition 1,0.0-18.0,,22,58,4,16,25187,I'm gonna lie down for a while,I'm gonna lie down for a bit,I'm gonna lie down for some time,something else,0,"<p><img src=""../proexpec/t/t_b_60.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,416025,18,html-multi-slider-response,,60
9,Condition 1,0.0-19.0,,5,75,0,20,22367,I'm gonna lie down for a while,I'm gonna lie down for a bit,I'm gonna lie down for some time,something else,0,"<p><img src=""../proexpec/t/t_b_10.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,438648,19,html-multi-slider-response,,10
9,Condition 1,0.0-20.0,,38,45,17,0,25676,I'm gonna lie down for a while,I'm gonna lie down for a bit,I'm gonna lie down for some time,something else,0,"<p><img src=""../proexpec/t/t_b_75.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,464585,20,html-multi-slider-response,,75
9,Condition 1,0.0-21.0,,39,46,15,0,17309,I'm gonna lie down for a while,I'm gonna lie down for a bit,I'm gonna lie down for some time,something else,0,"<p><img src=""../proexpec/t/t_b_75.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,482158,21,html-multi-slider-response,,75
9,Condition 1,0.0-22.0,,34,62,4,0,16604,I'm gonna lie down for a while,I'm gonna lie down for a bit,I'm gonna lie down for some time,something else,0,"<p><img src=""../proexpec/t/t_b_30.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,499027,22,html-multi-slider-response,,30
20,Condition 1,0.0-5.0,,25,40,20,15,36787,I'm gonna lie down for a while,I'm gonna lie down for a bit,I'm gonna lie down for some time,something else,0,"<p><img src=""../proexpec/t/t_b_5.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,58696,5,html-multi-slider-response,,5
20,Condition 1,0.0-6.0,,21,31,21,27,35488,I'm gonna lie down for a while,I'm gonna lie down for a bit,I'm gonna lie down for some time,something else,0,"<p><img src=""../proexpec/t/t_b_60.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,94441,6,html-multi-slider-response,,60
20,Condition 1,0.0-7.0,,20,30,25,25,27974,I'm gonna lie down for a while,I'm gonna lie down for a bit,I'm gonna lie down for some time,something else,0,"<p><img src=""../proexpec/t/t_b_75.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,122667,7,html-multi-slider-response,,75
20,Condition 1,0.0-8.0,,11,10,10,69,24698,I'm gonna lie down for a while,I'm gonna lie down for a bit,I'm gonna lie down for some time,something else,0,"<p><img src=""../proexpec/t/t_b_5.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,147621,8,html-multi-slider-response,,5
20,Condition 1,0.0-9.0,,10,30,10,50,14849,I'm gonna lie down for a while,I'm gonna lie down for a bit,I'm gonna lie down for some time,something else,0,"<p><img src=""../proexpec/t/t_b_15.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,162723,9,html-multi-slider-response,,15
20,Condition 1,0.0-10.0,,10,35,15,40,18977,I'm gonna lie down for a while,I'm gonna lie down for a bit,I'm gonna lie down for some time,something else,0,"<p><img src=""../proexpec/t/t_b_10.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,181957,10,html-multi-slider-response,,10
20,Condition 1,0.0-11.0,,30,20,40,10,12165,I'm gonna lie down for a while,I'm gonna lie down for a bit,I'm gonna lie down for some time,something else,0,"<p><img src=""../proexpec/t/t_b_90.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,194374,11,html-multi-slider-response,,90
20,Condition 1,0.0-12.0,,15,30,10,45,17211,I'm gonna lie down for a while,I'm gonna lie down for a bit,I'm gonna lie down for some time,something else,0,"<p><img src=""../proexpec/t/t_b_10.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,211837,12,html-multi-slider-response,,10
20,Condition 1,0.0-13.0,,20,35,25,20,18557,I'm gonna lie down for a while,I'm gonna lie down for a bit,I'm gonna lie down for some time,something else,0,"<p><img src=""../proexpec/t/t_b_30.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,230648,13,html-multi-slider-response,,30
20,Condition 1,0.0-14.0,,30,10,45,15,15856,I'm gonna lie down for a while,I'm gonna lie down for a bit,I'm gonna lie down for some time,something else,0,"<p><img src=""../proexpec/t/t_b_120.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,246756,14,html-multi-slider-response,,120
20,Condition 1,0.0-15.0,,15,30,15,40,19637,I'm gonna lie down for a while,I'm gonna lie down for a bit,I'm gonna lie down for some time,something else,0,"<p><img src=""../proexpec/t/t_b_30.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,266645,15,html-multi-slider-response,,30
20,Condition 1,0.0-16.0,,41,15,34,10,16161,I'm gonna lie down for a while,I'm gonna lie down for a bit,I'm gonna lie down for some time,something else,0,"<p><img src=""../proexpec/t/t_b_75.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,283057,16,html-multi-slider-response,,75
20,Condition 1,0.0-17.0,,20,20,30,30,22457,I'm gonna lie down for a while,I'm gonna lie down for a bit,I'm gonna lie down for some time,something else,0,"<p><img src=""../proexpec/t/t_b_90.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,305766,17,html-multi-slider-response,,90
20,Condition 1,0.0-18.0,,15,45,15,25,12604,I'm gonna lie down for a while,I'm gonna lie down for a bit,I'm gonna lie down for some time,something else,0,"<p><img src=""../proexpec/t/t_b_45.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,318622,18,html-multi-slider-response,,45
20,Condition 1,0.0-19.0,,10,25,10,55,13069,I'm gonna lie down for a while,I'm gonna lie down for a bit,I'm gonna lie down for some time,something else,0,"<p><img src=""../proexpec/t/t_b_15.jpg"" class=""scaled-img"" /></p><p>How likely do you think it is that someone would use these sentences? <br> Make sure that your responses sum up to one hundred percent.</p>",,331952,19,html-multi-slider-response,,15
